round,bot_id,bot_name,elo,division
9,699,Clicadinha,1582.51,2
9,940,Princess-Mika-Test,1579.68,2
9,1054,JimmyBotZ,1574.75,2
9,930,SiriusBot,1568.91,2
9,827,smokinggunbot,1564.4,2
9,1080,JimmyBot,1561.9,2
9,832,muravev,1561.34,2
9,1008,Creepy_canon,1558.07,2
9,1050,onlyfans,1536.63,2
9,1038,PolyMorph,1523.45,3
9,836,muravevTerran,1521.23,3
9,1081,ArtZerg,1520.51,3
9,1044,DoopyBot,1518.73,3
9,1042,Creepy_duo_canon,1509.65,3
9,939,RustyNikolaj,1508.41,3
9,708,Princess-Mika,1507.08,3
9,1065,MindMatrix,1501.78,3
9,943,puck,1499.86,3
9,977,Siriusly,1498.17,3
9,1085,AgoraLord,1492.58,3
9,981,KoB,1476.63,3
9,779,oberon,1462.61,3
9,1057,DoopyBot-Test,1460.06,3
9,341,gotest,1443.27,3
9,876,GenesisLotus,1435.47,3
9,112,Tyckles,1418.8,3
9,117,Chance,1410.49,3
9,1023,MY_SCRIPTING_SON,1405.75,3
9,809,PrimordialOrigin,1387.76,3
9,729,Alexa,1372.36,3
9,721,49Terrapins,1369.54,3
9,352,Belzebuth,1331.71,3
9,1052,Starlight,1261.77,3
9,1026,WildLupo,1258.38,3
9,1078,LoremIpsum,1252.35,3
9,1049,TheCatSC2Bot,1089.42,3
10,248,Eris,2128.31,1
10,730,Deimos,2021.91,1
10,496,Zozo,1955.28,1
10,115,BenBotBC,1938.9,1
10,40,SharpenedEdge,1886.28,1
10,49,MicroMachine,1878.23,1
10,223,DominionDog,1873.33,1
10,1030,who,1843.97,1
10,966,ArgoBot,1826.7,1
10,446,Xena,1825.55,1
10,517,VeTerran-revived,1820.14,1
10,167,TyrT,1795.27,1
10,168,sharkbot,1776.08,1
10,262,whalemean,1756.37,1
10,338,smallBly,1737.39,1
10,510,PhantomBot,1734.44,1
10,346,Sharkling,1716.45,1
10,357,12PoolBot,1715.12,1
10,1045,tito,1710.1,1
10,732,GPT,1703.45,1
10,961,AvocaDOS,1691.85,1
10,526,Apidae,1670.73,1
10,797,WickedBot,1666.48,1
10,340,MechaShark,1663.99,1
10,759,BotTato,1661.7,1
10,998,LordSuperKing,1657.82,1
10,953,ZeratulsRevengeTest,1650.52,1
10,1060,WildFire,1647.72,1
10,518,norman,1647.64,2
10,718,Mulebot,1640.99,2
10,901,clone,1637.72,2
10,1058,JimmyBotP,1636.09,2
10,960,BigDaddy,1628.99,2
10,637,72Tortoises,1614.65,2
10,605,nida,1611.87,2
10,1080,JimmyBot,1611.17,2
10,1079,JimmyBotT,1609.77,2
10,970,TheLAW,1609.07,2
10,699,Clicadinha,1607.96,2
10,720,PiG_Bot,1606.6,2
10,1054,JimmyBotZ,1604.69,2
10,201,QueenBot,1599.88,2
10,1089,WorkingAsIntended,1580.8,2
10,516,27turtles,1576.78,2
10,1008,Creepy_canon,1576.6,2
10,1007,SharkGull,1574.52,2
10,827,smokinggunbot,1570.04,2
10,275,Lissy,1568.76,2
10,971,Nothing,1566.76,2
10,832,muravev,1561.89,2
10,858,Crawler,1561.15,2
10,1081,ArtZerg,1557.21,2
10,1065,MindMatrix,1545.47,2
10,939,RustyNikolaj,1540.91,2
10,708,Princess-Mika,1539.65,2
10,981,KoB,1538.63,3
10,1082,Dasyatis,1527.68,3
10,930,SiriusBot,1506.61,3
10,836,muravevTerran,1505.14,3
10,1044,DoopyBot,1504.27,3
10,940,Princess-Mika-Test,1498.46,3
10,1042,Creepy_duo_canon,1495.47,3
10,943,puck,1494.86,3
10,1038,PolyMorph,1487.28,3
10,1050,onlyfans,1470.89,3
10,341,gotest,1462.02,3
10,1085,AgoraLord,1447.98,3
10,977,Siriusly,1440.12,3
10,1057,DoopyBot-Test,1434.41,3
10,876,GenesisLotus,1432.65,3
10,721,49Terrapins,1429.29,3
10,1023,MY_SCRIPTING_SON,1427.95,3
10,112,Tyckles,1426.05,3
10,117,Chance,1422.33,3
10,779,oberon,1400.66,3
10,809,PrimordialOrigin,1399.72,3
10,729,Alexa,1356.37,3
10,352,Belzebuth,1337.58,3
10,1052,Starlight,1250.75,3
10,1078,LoremIpsum,1247.48,3
10,1026,WildLupo,1230.52,3
10,1049,TheCatSC2Bot,1083.1,3
11,248,Eris,2148.38,1
11,730,Deimos,2032.04,1
11,115,BenBotBC,1985.86,1
11,496,Zozo,1945.65,1
11,49,MicroMachine,1920.96,1
11,1030,who,1857.91,1
11,223,DominionDog,1854.5,1
11,446,Xena,1839.96,1
11,168,sharkbot,1835.86,1
11,40,SharpenedEdge,1833.8,1
11,966,ArgoBot,1817.99,1
11,517,VeTerran-revived,1812.38,1
11,167,TyrT,1778.27,1
11,262,whalemean,1765.81,1
11,510,PhantomBot,1754.76,1
11,338,smallBly,1749.08,1
11,357,12PoolBot,1738.78,1
11,732,GPT,1712.83,1
11,346,Sharkling,1704.4,1
11,1045,tito,1701.56,1
11,518,norman,1675.58,1
11,961,AvocaDOS,1674.53,1
11,1058,JimmyBotP,1672.6,1
11,901,clone,1671.83,1
11,1060,WildFire,1671.32,1
11,759,BotTato,1661.69,1
11,718,Mulebot,1657.91,1
11,340,MechaShark,1657.33,1
11,605,nida,1640.15,2
11,832,muravev,1636.86,2
11,998,LordSuperKing,1630.78,2
11,797,WickedBot,1627.52,2
11,960,BigDaddy,1626.87,2
11,953,ZeratulsRevengeTest,1624.43,2
11,720,PiG_Bot,1617.2,2
11,526,Apidae,1615.75,2
11,1080,JimmyBot,1611.73,2
11,637,72Tortoises,1609.04,2
11,1089,WorkingAsIntended,1607.91,2
11,201,QueenBot,1607.63,2
11,971,Nothing,1606.33,2
11,1054,JimmyBotZ,1600.44,2
11,1082,Dasyatis,1598.25,2
11,970,TheLAW,1592.41,2
11,699,Clicadinha,1589.51,2
11,1079,JimmyBotT,1585.23,2
11,1008,Creepy_canon,1583.9,2
11,1007,SharkGull,1576.55,2
11,827,smokinggunbot,1562.19,2
11,516,27turtles,1544.23,2
11,939,RustyNikolaj,1537.68,2
11,858,Crawler,1532.39,2
11,1065,MindMatrix,1529.44,2
11,930,SiriusBot,1524.03,2
11,1081,ArtZerg,1517.62,2
11,940,Princess-Mika-Test,1515.77,3
11,836,muravevTerran,1513.12,3
11,1050,onlyfans,1512.17,3
11,1042,Creepy_duo_canon,1507.12,3
11,1044,DoopyBot,1503.72,3
11,275,Lissy,1502.2,3
11,981,KoB,1496.49,3
11,708,Princess-Mika,1492.2,3
11,1038,PolyMorph,1485.73,3
11,112,Tyckles,1464.96,3
11,1023,MY_SCRIPTING_SON,1457.82,3
11,876,GenesisLotus,1457.74,3
11,341,gotest,1449.79,3
11,943,puck,1449.78,3
11,977,Siriusly,1428.24,3
11,1057,DoopyBot-Test,1422.05,3
11,779,oberon,1421.26,3
11,1085,AgoraLord,1410.98,3
11,809,PrimordialOrigin,1399.04,3
11,721,49Terrapins,1380.99,3
11,117,Chance,1380.37,3
11,729,Alexa,1367.84,3
11,352,Belzebuth,1297.43,3
11,1078,LoremIpsum,1272.3,3
11,1026,WildLupo,1251.64,3
11,1052,Starlight,1226.52,3
11,1049,TheCatSC2Bot,1063.12,3
12,248,Eris,2165.83,1
12,730,Deimos,2057.99,1
12,115,BenBotBC,1974.25,1
12,496,Zozo,1946.72,1
12,49,MicroMachine,1944.3,1
12,446,Xena,1880.46,1
12,168,sharkbot,1854.55,1
12,966,ArgoBot,1852.78,1
12,223,DominionDog,1851.74,1
12,167,TyrT,1816.94,1
12,40,SharpenedEdge,1813.42,1
12,1030,who,1808.25,1
12,517,VeTerran-revived,1802.0,1
12,338,smallBly,1771.13,1
12,510,PhantomBot,1755.48,1
12,357,12PoolBot,1728.27,1
12,953,ZeratulsRevengeTest,1716.58,1
12,732,GPT,1714.46,1
12,605,nida,1709.74,1
12,262,whalemean,1705.85,1
12,1045,tito,1695.11,1
12,340,MechaShark,1685.72,1
12,797,WickedBot,1684.37,1
12,346,Sharkling,1681.88,1
12,960,BigDaddy,1675.24,1
12,718,Mulebot,1671.45,1
12,901,clone,1667.82,1
12,1058,JimmyBotP,1665.1,1
12,961,AvocaDOS,1663.81,2
12,759,BotTato,1663.08,2
12,1060,WildFire,1649.73,2
12,998,LordSuperKing,1649.58,2
12,518,norman,1645.45,2
12,720,PiG_Bot,1633.98,2
12,1080,JimmyBot,1627.74,2
12,832,muravev,1615.04,2
12,970,TheLAW,1614.9,2
12,1079,JimmyBotT,1614.06,2
12,637,72Tortoises,1611.21,2
12,1089,WorkingAsIntended,1606.69,2
12,827,smokinggunbot,1604.84,2
12,526,Apidae,1595.4,2
12,971,Nothing,1588.52,2
12,1054,JimmyBotZ,1568.73,2
12,858,Crawler,1568.48,2
12,940,Princess-Mika-Test,1562.83,2
12,275,Lissy,1562.45,2
12,1082,Dasyatis,1556.77,2
12,201,QueenBot,1555.59,2
12,1007,SharkGull,1552.32,2
12,1050,onlyfans,1549.86,2
12,516,27turtles,1544.89,2
12,699,Clicadinha,1540.73,2
12,836,muravevTerran,1533.19,2
12,1081,ArtZerg,1529.18,2
12,1008,Creepy_canon,1517.89,3
12,981,KoB,1517.75,3
12,1065,MindMatrix,1508.72,3
12,708,Princess-Mika,1505.11,3
12,1038,PolyMorph,1499.55,3
12,930,SiriusBot,1489.14,3
12,1044,DoopyBot,1481.03,3
12,1042,Creepy_duo_canon,1471.7,3
12,939,RustyNikolaj,1455.73,3
12,721,49Terrapins,1441.14,3
12,1023,MY_SCRIPTING_SON,1437.65,3
12,341,gotest,1437.34,3
12,943,puck,1432.91,3
12,112,Tyckles,1431.52,3
12,876,GenesisLotus,1424.58,3
12,1085,AgoraLord,1416.93,3
12,117,Chance,1407.12,3
12,977,Siriusly,1402.82,3
12,779,oberon,1401.37,3
12,729,Alexa,1389.31,3
12,809,PrimordialOrigin,1388.92,3
12,1057,DoopyBot-Test,1367.02,3
12,352,Belzebuth,1269.5,3
12,1078,LoremIpsum,1264.35,3
12,1026,WildLupo,1249.77,3
12,1052,Starlight,1237.63,3
12,1049,TheCatSC2Bot,1047.03,3
13,248,Eris,2137.76,1
13,730,Deimos,2075.71,1
13,496,Zozo,1990.2,1
13,115,BenBotBC,1976.09,1
13,223,DominionDog,1871.71,1
13,966,ArgoBot,1867.6,1
13,49,MicroMachine,1864.67,1
13,446,Xena,1851.48,1
13,168,sharkbot,1828.78,1
13,1030,who,1825.57,1
13,510,PhantomBot,1824.29,1
13,167,TyrT,1818.76,1
13,517,VeTerran-revived,1804.67,1
13,40,SharpenedEdge,1794.61,1
13,346,Sharkling,1751.8,1
13,732,GPT,1751.65,1
13,262,whalemean,1737.46,1
13,338,smallBly,1731.72,1
13,797,WickedBot,1726.38,1
13,357,12PoolBot,1711.2,1
13,340,MechaShark,1706.94,1
13,605,nida,1706.02,1
13,1060,WildFire,1702.62,1
13,953,ZeratulsRevengeTest,1702.34,1
13,960,BigDaddy,1685.82,1
13,901,clone,1675.55,1
13,961,AvocaDOS,1675.3,1
13,1079,JimmyBotT,1662.18,1
13,759,BotTato,1659.03,2
13,998,LordSuperKing,1642.52,2
13,1080,JimmyBot,1639.46,2
13,718,Mulebot,1638.74,2
13,1045,tito,1631.12,2
13,518,norman,1629.63,2
13,1054,JimmyBotZ,1620.23,2
13,827,smokinggunbot,1618.33,2
13,1082,Dasyatis,1615.62,2
13,526,Apidae,1613.04,2
13,971,Nothing,1612.95,2
13,1058,JimmyBotP,1608.78,2
13,637,72Tortoises,1607.37,2
13,970,TheLAW,1592.46,2
13,720,PiG_Bot,1588.74,2
13,1089,WorkingAsIntended,1584.82,2
13,699,Clicadinha,1581.05,2
13,201,QueenBot,1573.36,2
13,832,muravev,1571.11,2
13,1007,SharkGull,1569.92,2
13,858,Crawler,1564.96,2
13,930,SiriusBot,1564.52,2
13,981,KoB,1544.01,2
13,275,Lissy,1541.46,2
13,1008,Creepy_canon,1526.37,2
13,1044,DoopyBot,1521.19,2
13,1050,onlyfans,1520.51,2
13,940,Princess-Mika-Test,1517.66,3
13,1038,PolyMorph,1514.76,3
13,1081,ArtZerg,1513.93,3
13,516,27turtles,1513.58,3
13,708,Princess-Mika,1490.05,3
13,836,muravevTerran,1477.22,3
13,939,RustyNikolaj,1470.88,3
13,1065,MindMatrix,1469.97,3
13,721,49Terrapins,1452.71,3
13,1042,Creepy_duo_canon,1446.67,3
13,341,gotest,1439.71,3
13,977,Siriusly,1435.45,3
13,1057,DoopyBot-Test,1424.9,3
13,943,puck,1422.58,3
13,876,GenesisLotus,1421.31,3
13,1085,AgoraLord,1412.15,3
13,112,Tyckles,1407.59,3
13,117,Chance,1390.0,3
13,779,oberon,1387.23,3
13,729,Alexa,1386.01,3
13,1023,MY_SCRIPTING_SON,1383.3,3
13,809,PrimordialOrigin,1370.48,3
13,1078,LoremIpsum,1261.47,3
13,1026,WildLupo,1252.27,3
13,1052,Starlight,1247.93,3
13,352,Belzebuth,1231.68,3
13,1049,TheCatSC2Bot,1018.33,3
14,248,Eris,2175.28,1
14,730,Deimos,2115.1,1
14,496,Zozo,2020.67,1
14,115,BenBotBC,1948.3,1
14,49,MicroMachine,1901.31,1
14,446,Xena,1889.34,1
14,966,ArgoBot,1872.02,1
14,167,TyrT,1870.99,1
14,517,VeTerran-revived,1824.87,1
14,223,DominionDog,1822.97,1
14,1030,who,1805.67,1
14,732,GPT,1805.15,1
14,168,sharkbot,1803.6,1
14,40,SharpenedEdge,1784.94,1
14,510,PhantomBot,1763.84,1
14,346,Sharkling,1757.98,1
14,338,smallBly,1751.51,1
14,797,WickedBot,1737.07,1
14,340,MechaShark,1735.18,1
14,262,whalemean,1721.54,1
14,357,12PoolBot,1698.79,1
14,605,nida,1692.96,1
14,1080,JimmyBot,1686.44,1
14,759,BotTato,1685.95,1
14,961,AvocaDOS,1682.27,1
14,998,LordSuperKing,1676.74,1
14,901,clone,1673.96,1
14,953,ZeratulsRevengeTest,1672.81,1
14,518,norman,1665.51,2
14,718,Mulebot,1659.62,2
14,1060,WildFire,1657.63,2
14,1045,tito,1656.85,2
14,1079,JimmyBotT,1638.98,2
14,960,BigDaddy,1634.13,2
14,1054,JimmyBotZ,1631.54,2
14,526,Apidae,1626.09,2
14,832,muravev,1614.96,2
14,720,PiG_Bot,1613.63,2
14,637,72Tortoises,1608.9,2
14,970,TheLAW,1602.4,2
14,1089,WorkingAsIntended,1599.55,2
14,1082,Dasyatis,1599.21,2
14,1058,JimmyBotP,1597.3,2
14,827,smokinggunbot,1588.22,2
14,275,Lissy,1581.61,2
14,1008,Creepy_canon,1576.73,2
14,201,QueenBot,1567.22,2
14,699,Clicadinha,1561.55,2
14,1007,SharkGull,1560.28,2
14,971,Nothing,1558.06,2
14,940,Princess-Mika-Test,1529.89,2
14,1081,ArtZerg,1526.25,2
14,516,27turtles,1518.7,2
14,930,SiriusBot,1518.24,2
14,708,Princess-Mika,1514.25,2
14,858,Crawler,1511.47,3
14,939,RustyNikolaj,1511.26,3
14,836,muravevTerran,1507.01,3
14,1044,DoopyBot,1505.01,3
14,1038,PolyMorph,1491.45,3
14,981,KoB,1472.84,3
14,721,49Terrapins,1471.39,3
14,1050,onlyfans,1455.35,3
14,1042,Creepy_duo_canon,1450.23,3
14,1065,MindMatrix,1447.78,3
14,341,gotest,1438.44,3
14,112,Tyckles,1428.63,3
14,117,Chance,1426.75,3
14,943,puck,1422.5,3
14,1023,MY_SCRIPTING_SON,1412.71,3
14,1085,AgoraLord,1404.34,3
14,876,GenesisLotus,1401.39,3
14,1057,DoopyBot-Test,1387.87,3
14,977,Siriusly,1382.99,3
14,779,oberon,1370.73,3
14,809,PrimordialOrigin,1358.2,3
14,729,Alexa,1341.58,3
14,352,Belzebuth,1317.63,3
14,1052,Starlight,1251.42,3
14,1078,LoremIpsum,1226.35,3
14,1026,WildLupo,1219.31,3
14,1049,TheCatSC2Bot,1000.76,3
15,248,Eris,2189.09,1
15,730,Deimos,2091.09,1
15,496,Zozo,1987.23,1
15,115,BenBotBC,1962.1,1
15,966,ArgoBot,1934.54,1
15,446,Xena,1890.29,1
15,167,TyrT,1881.57,1
15,49,MicroMachine,1871.96,1
15,168,sharkbot,1868.13,1
15,517,VeTerran-revived,1850.43,1
15,1030,who,1847.05,1
15,40,SharpenedEdge,1816.83,1
15,732,GPT,1804.22,1
15,223,DominionDog,1795.54,1
15,346,Sharkling,1763.0,1
15,262,whalemean,1762.44,1
15,338,smallBly,1739.55,1
15,510,PhantomBot,1723.85,1
15,759,BotTato,1721.51,1
15,797,WickedBot,1718.79,1
15,1045,tito,1711.73,1
15,357,12PoolBot,1703.8,1
15,340,MechaShark,1699.76,1
15,1060,WildFire,1695.06,1
15,960,BigDaddy,1691.17,1
15,953,ZeratulsRevengeTest,1686.54,1
15,901,clone,1684.73,1
15,518,norman,1663.63,1
15,1079,JimmyBotT,1662.14,2
15,1080,JimmyBot,1659.89,2
15,961,AvocaDOS,1655.72,2
15,526,Apidae,1654.28,2
15,718,Mulebot,1650.13,2
15,637,72Tortoises,1639.57,2
15,605,nida,1636.45,2
15,998,LordSuperKing,1631.13,2
15,720,PiG_Bot,1630.07,2
15,1054,JimmyBotZ,1618.22,2
15,1058,JimmyBotP,1592.06,2
15,832,muravev,1591.72,2
15,201,QueenBot,1585.66,2
15,1089,WorkingAsIntended,1584.55,2
15,827,smokinggunbot,1583.91,2
15,1007,SharkGull,1578.41,2
15,1082,Dasyatis,1577.22,2
15,699,Clicadinha,1575.15,2
15,516,27turtles,1562.14,2
15,970,TheLAW,1559.69,2
15,275,Lissy,1552.89,2
15,1044,DoopyBot,1530.18,2
15,858,Crawler,1526.72,2
15,930,SiriusBot,1521.29,2
15,939,RustyNikolaj,1520.1,2
15,940,Princess-Mika-Test,1519.94,2
15,1081,ArtZerg,1515.88,2
15,1008,Creepy_canon,1509.73,3
15,708,Princess-Mika,1495.36,3
15,981,KoB,1487.25,3
15,971,Nothing,1485.74,3
15,1050,onlyfans,1480.62,3
15,836,muravevTerran,1476.62,3
15,721,49Terrapins,1474.53,3
15,1042,Creepy_duo_canon,1472.96,3
15,117,Chance,1464.88,3
15,1038,PolyMorph,1454.65,3
15,1065,MindMatrix,1452.47,3
15,943,puck,1435.34,3
15,1023,MY_SCRIPTING_SON,1432.15,3
15,1057,DoopyBot-Test,1415.03,3
15,341,gotest,1411.37,3
15,112,Tyckles,1410.84,3
15,876,GenesisLotus,1383.16,3
15,977,Siriusly,1374.37,3
15,779,oberon,1372.67,3
15,1085,AgoraLord,1360.67,3
15,729,Alexa,1356.4,3
15,809,PrimordialOrigin,1340.63,3
15,352,Belzebuth,1290.09,3
15,1078,LoremIpsum,1244.4,3
15,1052,Starlight,1233.87,3
15,1026,WildLupo,1212.47,3
15,1049,TheCatSC2Bot,1000.97,3
16,248,Eris,2175.56,1
16,730,Deimos,2090.93,1
16,496,Zozo,2022.93,1
16,115,BenBotBC,2006.96,1
16,966,ArgoBot,1915.76,1
16,49,MicroMachine,1912.94,1
16,1030,who,1886.85,1
16,446,Xena,1879.96,1
16,167,TyrT,1876.84,1
16,517,VeTerran-revived,1856.23,1
16,40,SharpenedEdge,1842.85,1
16,223,DominionDog,1830.56,1
16,346,Sharkling,1799.78,1
16,168,sharkbot,1797.62,1
16,262,whalemean,1772.3,1
16,732,GPT,1766.2,1
16,338,smallBly,1751.48,1
16,340,MechaShark,1723.31,1
16,510,PhantomBot,1718.97,1
16,759,BotTato,1712.48,1
16,961,AvocaDOS,1698.85,1
16,1060,WildFire,1698.45,1
16,357,12PoolBot,1696.34,1
16,901,clone,1695.18,1
16,960,BigDaddy,1678.02,1
16,953,ZeratulsRevengeTest,1671.48,1
16,1079,JimmyBotT,1664.73,1
16,1045,tito,1662.7,1
16,518,norman,1661.99,2
16,526,Apidae,1656.36,2
16,797,WickedBot,1651.01,2
16,998,LordSuperKing,1647.81,2
16,718,Mulebot,1645.11,2
16,699,Clicadinha,1635.4,2
16,1089,WorkingAsIntended,1633.45,2
16,201,QueenBot,1632.77,2
16,605,nida,1628.12,2
16,637,72Tortoises,1625.9,2
16,1054,JimmyBotZ,1622.04,2
16,827,smokinggunbot,1620.22,2
16,1082,Dasyatis,1601.56,2
16,832,muravev,1598.68,2
16,1080,JimmyBot,1597.57,2
16,720,PiG_Bot,1594.54,2
16,970,TheLAW,1584.15,2
16,1007,SharkGull,1579.87,2
16,1008,Creepy_canon,1577.32,2
16,1058,JimmyBotP,1568.37,2
16,858,Crawler,1546.46,2
16,516,27turtles,1540.82,2
16,275,Lissy,1529.17,2
16,971,Nothing,1523.29,2
16,1081,ArtZerg,1519.28,2
16,708,Princess-Mika,1513.11,2
16,930,SiriusBot,1497.91,2
16,836,muravevTerran,1496.0,3
16,940,Princess-Mika-Test,1495.21,3
16,939,RustyNikolaj,1483.93,3
16,981,KoB,1482.17,3
16,721,49Terrapins,1481.89,3
16,1050,onlyfans,1474.3,3
16,1044,DoopyBot,1466.81,3
16,1038,PolyMorph,1464.88,3
16,977,Siriusly,1441.32,3
16,1023,MY_SCRIPTING_SON,1437.39,3
16,1065,MindMatrix,1434.86,3
16,1042,Creepy_duo_canon,1420.19,3
16,117,Chance,1419.61,3
16,943,puck,1415.59,3
16,779,oberon,1412.66,3
16,876,GenesisLotus,1408.33,3
16,112,Tyckles,1397.3,3
16,341,gotest,1394.19,3
16,1085,AgoraLord,1379.6,3
16,1057,DoopyBot-Test,1371.03,3
16,729,Alexa,1338.33,3
16,352,Belzebuth,1311.49,3
16,809,PrimordialOrigin,1279.56,3
16,1078,LoremIpsum,1220.52,3
16,1026,WildLupo,1218.06,3
16,1052,Starlight,1216.29,3
16,1049,TheCatSC2Bot,999.98,3
17,248,Eris,2194.32,1
17,730,Deimos,2108.22,1
17,115,BenBotBC,2059.15,1
17,496,Zozo,2002.54,1
17,49,MicroMachine,1933.75,1
17,446,Xena,1881.94,1
17,517,VeTerran-revived,1876.53,1
17,1030,who,1872.74,1
17,966,ArgoBot,1854.98,1
17,167,TyrT,1843.98,1
17,223,DominionDog,1834.62,1
17,262,whalemean,1827.94,1
17,168,sharkbot,1827.05,1
17,346,Sharkling,1781.24,1
17,732,GPT,1767.4,1
17,40,SharpenedEdge,1765.56,1
17,338,smallBly,1743.61,1
17,961,AvocaDOS,1733.59,1
17,1060,WildFire,1718.63,1
17,340,MechaShark,1717.22,1
17,759,BotTato,1712.71,1
17,510,PhantomBot,1707.86,1
17,1045,tito,1700.42,1
17,357,12PoolBot,1694.84,1
17,718,Mulebot,1682.13,1
17,797,WickedBot,1673.22,1
17,901,clone,1670.42,1
17,953,ZeratulsRevengeTest,1667.23,1
17,960,BigDaddy,1667.21,2
17,998,LordSuperKing,1665.21,2
17,518,norman,1665.19,2
17,699,Clicadinha,1646.39,2
17,1054,JimmyBotZ,1646.23,2
17,201,QueenBot,1640.78,2
17,1079,JimmyBotT,1640.56,2
17,832,muravev,1633.03,2
17,1089,WorkingAsIntended,1625.74,2
17,605,nida,1622.92,2
17,1080,JimmyBot,1616.22,2
17,526,Apidae,1615.67,2
17,1082,Dasyatis,1615.37,2
17,1058,JimmyBotP,1599.15,2
17,827,smokinggunbot,1596.18,2
17,637,72Tortoises,1593.76,2
17,970,TheLAW,1583.25,2
17,720,PiG_Bot,1583.13,2
17,1007,SharkGull,1572.91,2
17,275,Lissy,1562.56,2
17,971,Nothing,1548.85,2
17,1008,Creepy_canon,1544.79,2
17,858,Crawler,1531.35,2
17,940,Princess-Mika-Test,1530.51,2
17,516,27turtles,1529.23,2
17,1050,onlyfans,1515.68,2
17,836,muravevTerran,1507.11,2
17,708,Princess-Mika,1499.03,3
17,721,49Terrapins,1484.2,3
17,930,SiriusBot,1477.45,3
17,981,KoB,1466.02,3
17,943,puck,1465.9,3
17,1081,ArtZerg,1462.53,3
17,1038,PolyMorph,1458.45,3
17,939,RustyNikolaj,1448.19,3
17,1044,DoopyBot,1446.99,3
17,1065,MindMatrix,1430.91,3
17,1042,Creepy_duo_canon,1422.51,3
17,977,Siriusly,1421.02,3
17,876,GenesisLotus,1419.71,3
17,341,gotest,1418.38,3
17,1023,MY_SCRIPTING_SON,1414.71,3
17,729,Alexa,1388.77,3
17,1085,AgoraLord,1385.57,3
17,779,oberon,1380.06,3
17,117,Chance,1364.95,3
17,112,Tyckles,1361.57,3
17,1057,DoopyBot-Test,1336.91,3
17,809,PrimordialOrigin,1308.55,3
17,352,Belzebuth,1275.24,3
17,1052,Starlight,1254.33,3
17,1026,WildLupo,1249.65,3
17,1078,LoremIpsum,1207.46,3
17,1049,TheCatSC2Bot,998.13,3
18,248,Eris,2166.34,1
18,730,Deimos,2102.05,1
18,496,Zozo,2053.65,1
18,115,BenBotBC,2007.8,1
18,49,MicroMachine,1970.66,1
18,1030,who,1915.21,1
18,966,ArgoBot,1905.78,1
18,223,DominionDog,1894.3,1
18,732,GPT,1856.56,1
18,517,VeTerran-revived,1845.06,1
18,167,TyrT,1829.58,1
18,262,whalemean,1823.57,1
18,446,Xena,1812.8,1
18,346,Sharkling,1790.54,1
18,168,sharkbot,1783.94,1
18,338,smallBly,1761.94,1
18,40,SharpenedEdge,1754.86,1
18,340,MechaShark,1722.78,1
18,1080,JimmyBot,1721.59,1
18,357,12PoolBot,1718.75,1
18,759,BotTato,1712.33,1
18,961,AvocaDOS,1711.24,1
18,1045,tito,1701.78,1
18,510,PhantomBot,1692.78,1
18,797,WickedBot,1684.02,1
18,718,Mulebot,1680.07,1
18,518,norman,1678.52,1
18,201,QueenBot,1670.49,1
18,1060,WildFire,1666.04,2
18,998,LordSuperKing,1659.62,2
18,605,nida,1659.48,2
18,526,Apidae,1657.45,2
18,953,ZeratulsRevengeTest,1653.46,2
18,960,BigDaddy,1650.78,2
18,1089,WorkingAsIntended,1645.84,2
18,901,clone,1635.94,2
18,699,Clicadinha,1631.63,2
18,1058,JimmyBotP,1622.52,2
18,832,muravev,1618.14,2
18,637,72Tortoises,1614.88,2
18,275,Lissy,1606.13,2
18,970,TheLAW,1596.97,2
18,1054,JimmyBotZ,1592.05,2
18,1079,JimmyBotT,1587.25,2
18,1007,SharkGull,1582.23,2
18,720,PiG_Bot,1577.06,2
18,971,Nothing,1573.22,2
18,827,smokinggunbot,1572.48,2
18,1082,Dasyatis,1560.99,2
18,930,SiriusBot,1550.19,2
18,516,27turtles,1547.49,2
18,1008,Creepy_canon,1529.01,2
18,1044,DoopyBot,1520.47,2
18,708,Princess-Mika,1513.39,2
18,939,RustyNikolaj,1497.92,2
18,858,Crawler,1492.52,3
18,721,49Terrapins,1492.23,3
18,1050,onlyfans,1489.94,3
18,940,Princess-Mika-Test,1489.83,3
18,836,muravevTerran,1470.87,3
18,1038,PolyMorph,1467.09,3
18,943,puck,1457.83,3
18,1081,ArtZerg,1452.12,3
18,1065,MindMatrix,1451.27,3
18,1023,MY_SCRIPTING_SON,1429.04,3
18,977,Siriusly,1410.78,3
18,876,GenesisLotus,1407.27,3
18,981,KoB,1398.65,3
18,1042,Creepy_duo_canon,1387.55,3
18,341,gotest,1382.55,3
18,779,oberon,1365.68,3
18,1085,AgoraLord,1364.44,3
18,112,Tyckles,1362.84,3
18,729,Alexa,1358.33,3
18,117,Chance,1334.08,3
18,1057,DoopyBot-Test,1333.44,3
18,809,PrimordialOrigin,1307.74,3
18,352,Belzebuth,1301.16,3
18,1052,Starlight,1249.35,3
18,1078,LoremIpsum,1244.67,3
18,1026,WildLupo,1232.62,3
18,1049,TheCatSC2Bot,974.49,3
19,248,Eris,2202.47,1
19,730,Deimos,2102.6,1
19,496,Zozo,2052.14,1
19,115,BenBotBC,2008.25,1
19,49,MicroMachine,2003.12,1
19,1030,who,1944.0,1
19,223,DominionDog,1905.09,1
19,966,ArgoBot,1889.0,1
19,517,VeTerran-revived,1838.62,1
